timestamp,aggregated_power
1594136677,1918.80864
1594136679,1922.7144
1594136680,1922.49
1594136681,1924.07568
1594136683,1916.93664
1594136684,1917.50496
1594136685,1917.55728
1594136687,1810.5204
1594136688,450.51024
1594136689,457.67592
1594136691,452.86848
1594136692,450.04464
1594136693,451.94568
1594136695,455.67024
1594136696,451.03392
1594136697,452.21424
1594136699,449.66112
1594136700,454.5768
1594136701,448.9236
1594136702,447.94032
1594136704,452.25576
1594136705,452.86272
1594136706,447.7896
1594136708,451.94496
1594136709,451.25712
1594136710,453.06672
1594136712,450.36528
1594136713,450.96648
1594136714,451.116
1594136715,452.97384
1594136717,450.23616
1594136718,453.33408
1594136719,457.056
1594136721,684.69696
1594136722,909.92664
1594136723,1266.1476
1594136725,1240.93512
1594136726,1139.2068
1594136727,1147.59768
1594136729,1300.20072
1594136730,1270.2624
1594136731,1275.72744
1594136733,1273.20672
1594136734,1037.72448
1594136735,778.68936
1594136736,577.09656
1594136738,448.76112
1594136739,451.7616
1594136740,454.67808
1594136742,451.13712
1594136743,453.86928
1594136744,453.84648
1594136746,453.84408
1594136747,448.97232
1594136748,451.86768
1594136750,453.88752
1594136751,453.83472
1594136752,452.34024
1594136754,453.3468
1594136755,455.17224
1594136756,451.2684
1594136757,1366.83408
1594136759,2015.04264
1594136760,1976.87568
1594136762,1953.66648
1594136763,1948.20288
1594136764,1945.32792
1594136765,1934.874
1594136767,1934.84736
1594136768,1937.18736
1594136769,1935.58848
1594136771,1925.30688
1594136772,1926.70416
1594136773,1920.6084
1594136775,1913.43864
1594136776,1914.64488
1594136777,1924.1964
1594136779,1925.31312
1594136780,1911.87216
1594136781,1915.83
1594136782,1926.75888
1594136784,1925.6256
1594136785,1927.22112
1594136786,1794.17616
1594136788,1718.54928
1594136789,1808.25192
1594136790,1877.166
1594136792,1889.35632
1594136793,1893.7812
1594136794,1898.6916
1594136796,1909.00992
1594136797,1912.848
1594136798,1909.72368
1594136799,1911.23352
1594136801,1918.55784
1594136802,1918.20888
1594136803,1912.47408
1594136805,1921.13136
1594136806,1927.66176
1594136807,1928.2248
1594136809,1478.27016
1594136810,453.15768
1594136811,453.65232
1594136813,609.81432
1594136814,890.26392
1594136815,1246.5168
1594136816,1257.34512
1594136818,1256.80104
1594136819,1268.47776
1594136820,1271.29152
1594136822,1263.14784
1594136823,1263.35064
1594136824,1270.92264
1594136826,1080.10032
1594136827,794.53056
1594136828,591.0624
1594136830,454.91928
1594136831,454.35144
1594136832,452.96712
1594136834,456.66456
1594136835,459.08208
1594136836,460.17504
1594136837,451.48848
1594136839,456.1788
1594136840,455.22048
1594136841,454.44528
1594136843,452.09928
1594136844,456.4524
1594136845,455.82864
1594136847,419.22792
1594136848,331.788
1594136849,335.23104
1594136851,487.89192
1594136852,453.17424
1594136853,457.6404
1594136855,452.32584
1594136856,450.5712
1594136857,453.75072
1594136858,454.6872
1594136860,451.16112
1594136861,453.01584
1594136862,455.72976
1594136864,454.23096
1594136865,451.70256
1594136866,455.9544
1594136868,456.06336
1594136869,452.94024
1594136870,450.16824
1594136872,454.81152
1594136873,457.68528
1594136874,451.14912
1594136876,451.7568
1594136877,455.48016
1594136878,455.02008
1594136879,456.15216
1594136881,689.72376
1594136882,2028.07008
1594136883,1973.94048
1594136885,1950.9276
1594136886,1945.50552
1594136887,1945.42392
1594136889,1941.26496
1594136890,1929.5952
1594136891,1926.24552
1594136893,1914.66864
1594136894,1912.44816
1594136895,1916.43648
1594136897,1916.41464
1594136898,1911.77712
1594136899,1912.4484
1594136900,1915.31952
1594136902,1914.77472
1594136903,1912.31616
1594136904,1914.46872
1594136906,2122.91184
1594136907,2400.56688
1594136908,2572.25832
1594136910,2516.87448
1594136911,2642.16768
1594136912,2689.40712
1594136914,2704.33224
1594136915,2718.38736
1594136916,2732.79168
1594136917,2733.76464
1594136919,2498.98032
1594136920,2253.55704
1594136921,1909.1724
1594136923,1911.12528
1594136924,1912.7964
1594136925,1921.56888
1594136927,1922.33184
1594136928,1922.17584
1594136929,1926.13176
1594136931,1928.6172
1594136932,1581.99816
1594136933,456.21552
1594136935,454.30488
1594136936,449.51928
1594136937,455.67144
1594136938,457.05576
1594136940,451.4256
1594136941,454.47096
1594136942,454.0272
1594136944,452.25408
1594136945,455.74848
1594136946,456.87504
1594136948,454.48848
1594136949,453.1944
1594136950,459.23544
1594136952,453.3528
1594136953,453.22272
1594136954,455.54232
1594136956,456.93432
1594136957,453.69864
1594136958,455.86728
1594136959,457.97928
1594136961,454.2984
1594136962,454.71144
1594136963,454.66656
1594136965,460.13208
1594136966,453.47232
1594136967,455.13624
1594136969,402.88008
1594136970,331.73832
1594136971,378.1368
1594136973,457.68624
1594136974,454.57488
1594136975,450.37176
1594136977,458.22168
1594136978,458.01312
1594136979,449.30976
1594136981,457.27488
1594136982,457.11288
1594136983,454.91064
1594136984,454.056
1594136986,456.8736
1594136987,454.41
1594136988,457.45632
1594136990,457.90968
1594136991,454.41504
1594136992,455.76768
1594136994,459.34536
1594136995,451.48056
1594136996,454.77672
1594136998,456.42984
1594136999,611.49288
1594137000,905.99328
1594137001,1248.07824
1594137003,1259.10072
1594137004,1259.82072
1594137005,1721.50464
1594137007,2842.48008
1594137008,2793.3888
1594137009,2762.30736
1594137011,2758.51368
1594137012,2543.6892
1594137013,2268.09432
1594137015,2071.36968
1594137016,1928.62656
1594137017,1916.55504
1594137019,1923.65616
1594137020,1928.51208
1594137021,1918.58712
1594137022,1919.214
1594137024,1927.41936
1594137025,1926.83544
1594137026,1924.89552
1594137028,1917.62304
1594137029,1893.82464
1594137030,1730.118
1594137032,1712.21136
1594137033,1909.15752
1594137034,1892.23608
1594137036,1897.40952
1594137037,1903.99992
1594137038,1911.59856
1594137040,1918.04592
1594137041,1921.88496
1594137042,1913.97168
1594137043,1911.53328
1594137045,1922.10408
1594137046,1930.46832
1594137047,1923.57528
1594137049,1920.80472
1594137050,1914.96936
1594137051,1916.10792
1594137053,1921.66512
1594137054,1925.47848
1594137055,1929.576
1594137057,851.4648
1594137058,456.68472
1594137059,450.78864
1594137061,454.45248
1594137062,456.35568
1594137063,453.53976
1594137064,457.13112
1594137066,456.3336
1594137067,454.90872
1594137068,457.59888
1594137070,455.29752
1594137071,455.5392
1594137072,457.16064
1594137074,455.39424
1594137075,454.71648
1594137076,457.25664
1594137078,456.23664
1594137079,453.6816
1594137080,458.40936
1594137082,455.7276
1594137083,452.6664
1594137084,458.01984
1594137085,455.37432
1594137087,453.31368
1594137088,455.85792
1594137089,454.89288
1594137091,368.91264
1594137092,738.6552
1594137093,1113.23016
1594137095,1266.30504
1594137096,1267.17864
1594137097,1264.28328
1594137099,1274.68824
1594137100,1279.07352
1594137101,1274.27232
1594137103,1273.82928
1594137104,1181.88504
1594137105,852.44784
1594137106,656.41368
1594137108,457.31232
1594137109,457.4784
1594137110,457.58856
1594137112,457.3884
1594137113,455.40936
1594137114,459.56448
1594137116,457.34256
1594137117,453.91848
1594137118,458.28696
1594137120,456.60192
1594137121,455.55528
1594137122,456.82896
1594137124,454.4496
1594137125,456.49368
1594137126,458.7948
1594137127,454.41288
1594137129,455.574
1594137130,456.94272
1594137131,454.452
1594137133,458.51592
1594137134,457.4292
1594137135,455.3412
1594137137,1822.1196
1594137138,1998.28848
1594137139,1965.77592
1594137141,1950.98568
1594137142,1938.33648
1594137143,1933.29696
1594137145,1931.45208
1594137146,1923.61008
1594137147,1924.51848
1594137149,1930.19856
1594137150,1928.9304
1594137151,1842.54696
1594137152,1722.6588
1594137154,1759.73184
1594137155,1890.7992
1594137156,1898.13816
1594137158,1905.26904
1594137159,1914.07944
1594137160,1916.05824
1594137162,1919.04576
1594137163,1923.54312
1594137164,1924.76568
1594137166,1917.26424
1594137167,1930.10136
1594137168,1927.75104
1594137170,1924.03416
1594137171,1927.2216
1594137172,1922.9436
1594137173,1919.9388
1594137175,1925.1936
1594137176,1919.09568
1594137177,1923.55656
1594137179,1924.25808
1594137180,1920.80712
1594137181,1928.4108
1594137183,1932.23136
1594137184,2150.52432
1594137185,2460.9
1594137187,2552.17296
1594137188,1252.95864
1594137189,1269.3552
1594137191,1276.91136
1594137192,1266.03432
1594137193,1276.61232
1594137195,1290.17832
1594137196,1294.66344
1594137197,990.39768
1594137198,810.21456
1594137200,493.54512
1594137201,496.93656
1594137202,504.33648
1594137204,497.89152
1594137205,497.6052
1594137206,497.99592
1594137208,497.79504
1594137209,498.198
1594137210,504.38232
1594137211,500.45256
1594137213,365.69304
1594137214,369.52848
1594137215,495.59016
1594137217,499.28616
1594137218,503.78208
1594137219,501.51744
1594137221,503.27136
1594137222,502.04688
1594137223,501.59472
1594137225,498.63096
1594137226,502.04688
1594137227,499.7928
1594137229,499.83672
1594137230,503.40456
1594137231,496.50744
1594137232,502.2756
1594137234,503.85192
1594137235,499.00512
1594137236,502.5852
1594137238,500.91552
1594137239,497.1084
1594137240,500.6088
1594137242,503.50872
1594137243,497.62176
1594137244,500.36016
1594137246,501.7944
1594137247,502.66992
1594137248,506.52672
1594137250,506.52792
1594137251,498.95232
1594137252,503.46552
1594137253,504.00864
1594137255,501.99744
1594137256,502.60512
1594137257,505.4268
1594137259,499.72104
1594137260,501.34656
1594137261,499.11888
1594137263,719.00448
1594137264,2064.95664
1594137265,2031.91296
1594137267,2010.07944
1594137268,1998.76128
1594137269,1995.35208
1594137270,1982.7456
1594137272,1980.01224
1594137273,1863.01992
1594137274,1768.17648
1594137276,1832.24616
1594137277,2211.73776
1594137278,2539.19688
1594137280,2787.59112
1594137281,2770.36008
1594137282,2791.80192
1594137284,2803.37448
1594137285,2789.99136
1594137286,2791.87536
1594137288,2787.67464
1594137289,2744.33568
1594137290,2425.1016
1594137291,2245.5336
1594137293,1973.69088
1594137294,1980.38304
1594137295,1982.82648
1594137297,1975.97952
1594137298,1975.75824
1594137299,1967.8296
1594137301,1967.05008
1594137302,1965.13176
1594137303,1963.19352
1594137305,1960.51344
1594137306,1963.89576
1594137307,1963.19112
1594137308,1963.3548
1594137310,1958.5008
1594137311,1940.48112
1594137312,496.93728
1594137314,483.42336
1594137315,366.27936
1594137316,364.7616
1594137318,524.9856
1594137319,504.98928
1594137320,504.94608
1594137322,506.57928
1594137323,509.59944
1594137324,511.84392
1594137325,516.56568
1594137327,518.08272
1594137328,513.47736
1594137330,518.42016
1594137331,519.52392
1594137332,518.21592
1594137333,519.77856
1594137335,521.1936
1594137336,514.23864
1594137337,515.97984
1594137339,516.40104
1594137340,516.65928
1594137341,518.60208
1594137343,521.87136
1594137344,516.31248
1594137345,517.40856
1594137347,520.1808
1594137348,515.78712
1594137349,519.846
1594137350,520.93392
1594137352,517.88832
1594137353,520.02888
1594137354,522.03696
1594137356,516.57936
1594137357,515.32824
1594137358,518.97024
1594137360,516.97848
1594137361,520.21488
1594137362,521.09184
1594137364,519.38016
1594137365,519.97392
1594137366,521.64024
1594137367,517.92576
1594137369,517.87224
1594137370,876.8004
1594137371,1127.0448
1594137373,1346.56776
1594137374,1321.026
1594137375,1232.1912
1594137377,1194.88656
1594137378,1297.03656
1594137379,1343.04312
1594137381,1337.20344
1594137382,1299.55344
1594137383,968.58072
1594137384,777.67104
1594137386,519.90312
1594137387,518.4756
1594137388,518.50896
1594137390,520.5336
1594137391,518.60112
1594137392,519.94872
1594137394,521.42208
1594137395,513.18888
1594137396,516.37704
1594137398,517.3992
1594137399,516.12336
1594137400,519.50088
1594137402,519.62208
1594137403,516.91296
1594137404,516.44928
1594137405,518.76888
1594137407,518.1972
1594137408,520.80168
1594137409,518.36736
1594137411,515.05248
1594137412,520.656
1594137413,518.22264
1594137415,520.2288
1594137416,522.20664
1594137417,516.66936
1594137419,519.41184
1594137420,518.06304
1594137421,518.05464
1594137422,520.13592
1594137424,521.12304
1594137425,513.34752
1594137427,519.62136
1594137428,519.90456
1594137429,517.92288
1594137430,520.34352
1594137432,516.88104
1594137433,517.05288
1594137434,520.98216
1594137436,493.26864
1594137437,380.32008
1594137438,381.11208
1594137440,553.04016
1594137441,522.54024
1594137442,517.77456
1594137443,518.8536
1594137445,520.90488
1594137446,519.22368
1594137447,518.37168
1594137449,520.61856
1594137450,520.02384
1594137451,520.92672
1594137453,520.86816
1594137454,520.00584
1594137455,515.88264
1594137457,522.38328
1594137458,521.74008
1594137459,518.52504
1594137461,520.49376
1594137462,758.98248
1594137463,1059.16824
1594137464,1358.77152
1594137466,1320.39648
1594137467,1326.45
1594137468,1340.26272
1594137470,1339.91424
1594137471,1330.3224
1594137472,1347.93384
1594137474,1332.82728
1594137475,1015.47576
1594137476,837.95736
1594137478,517.52016
1594137479,520.01112
1594137480,522.98952
1594137481,520.84368
1594137483,524.34168
1594137484,518.586
1594137485,519.10896
1594137487,522.96768
1594137488,525.0648
1594137489,520.97808
1594137491,524.82936
1594137492,525.05928
1594137493,517.96944
1594137495,522.62544
1594137496,520.54224
1594137497,410.75424
1594137499,386.25888
1594137500,497.38872
1594137501,518.95584
1594137502,524.03424
1594137504,524.2968
1594137505,523.506
1594137506,521.23728
1594137508,518.85192
1594137509,520.38096
1594137510,526.96176
1594137512,524.514
1594137513,521.502
1594137514,524.85288
1594137516,520.62336
1594137517,525.04728
1594137518,528.4584
1594137520,524.14224
1594137521,525.77256
1594137522,525.73704
1594137523,520.40472
1594137525,523.8192
1594137526,525.2952
1594137527,522.50976
1594137529,525.26376
1594137530,526.4208
1594137531,520.82376
1594137534,524.05824
1594137534,524.4048
1594137535,522.4776
1594137537,528.0996
1594137538,526.42824
1594137539,526.16808
1594137541,524.69496
1594137542,523.96584
1594137543,520.37184
1594137544,523.19496
1594137546,523.62048
1594137547,521.94144
1594137548,524.10768
1594137550,527.1072
1594137551,522.37968
1594137552,521.7696
1594137554,526.90032
1594137555,758.31744
1594137556,1059.64272
1594137558,1308.05904
1594137559,1193.43984
1594137560,1229.87976
1594137561,1362.57192
1594137563,1349.65848
1594137564,1342.77264
1594137565,1351.13496
1594137567,1330.80744
1594137568,1020.33912
1594137569,846.49968
1594137571,525.94272
1594137572,522.56472
1594137573,526.90896
1594137575,522.38376
1594137576,520.3164
1594137577,526.93152
1594137578,524.84424
1594137580,526.04688
1594137581,526.2108
1594137582,522.23688
1594137584,523.5528
1594137585,526.49496
1594137586,519.05208
1594137588,519.13872
1594137589,524.59944
1594137590,522.62736
1594137592,525.98112
1594137593,524.86488
1594137594,522.91296
1594137596,526.09344
1594137597,527.69448
1594137598,523.21152
1594137599,525.0444
1594137601,525.51888
1594137602,520.52856
1594137603,524.20752
1594137605,526.30056
1594137606,524.72712
1594137607,523.37904
1594137609,522.96336
1594137610,522.60912
1594137611,522.00768
1594137613,522.52464
1594137614,524.736
1594137615,521.51352
1594137617,523.60104
1594137618,520.48176
1594137619,403.52808
1594137620,382.374
1594137622,485.22
1594137623,521.94168
1594137624,526.02504
1594137626,527.52336
1594137627,527.06856
1594137628,526.00896
1594137630,521.94048
1594137631,523.20264
1594137632,524.8464
1594137634,520.51272
1594137635,523.32744
1594137636,523.20816
1594137637,519.6396
1594137639,522.31968
1594137640,521.21448
1594137641,518.30664
1594137643,519.5124
1594137644,522.59088
1594137645,519.63144
1594137647,523.7244
1594137648,864.95688
1594137649,1124.21832
1594137651,1348.2612
1594137652,1330.40544
1594137653,1333.88304
1594137654,1333.51632
1594137656,1336.75056
1594137657,1330.24272
1594137658,1336.0512
1594137660,1303.42608
1594137661,975.68352
1594137662,793.5528
1594137664,521.13072
1594137665,516.74712
1594137666,525.0048
1594137668,525.23736
1594137669,521.2224
1594137670,525.23112
1594137672,525.92688
1594137673,517.30464
1594137674,523.8432
1594137675,522.34776
1594137677,519.88584
1594137678,522.44616
1594137679,461.83368
1594137681,379.64904
1594137682,434.43648
1594137683,525.13056
1594137685,520.4676
1594137686,524.96256
1594137687,521.73984
1594137688,518.88744
1594137690,520.8528
1594137691,521.0952
1594137692,519.11784
1594137694,522.87888
1594137695,524.98512
1594137696,523.63584
1594137698,524.64192
1594137699,524.93568
1594137700,523.79664
1594137702,524.88552
1594137703,526.36488
1594137704,522.29112
1594137706,524.49456
1594137707,527.68824
1594137708,520.71816
1594137709,522.78408
1594137711,525.8472
1594137712,524.08824
1594137713,525.5256
1594137715,526.84248
1594137716,521.84016
1594137717,522.22824
1594137719,523.11552
1594137720,521.80032
1594137721,520.42512
1594137723,520.70856
1594137724,520.68048
1594137725,520.32576
1594137727,522.86376
1594137728,520.5816
1594137729,523.4076
1594137730,522.40776
1594137732,523.72872
1594137733,522.97248
1594137734,524.0544
1594137736,524.44968
1594137737,524.00544
1594137738,526.7532
1594137740,521.43672
1594137741,779.27256
1594137742,1079.9688
1594137743,1305.2652
1594137745,1315.82712
1594137746,1326.7632
1594137747,1333.99896
1594137749,1333.33968
1594137750,1338.11568
1594137751,1336.914
1594137753,1242.55872
1594137754,922.80744
1594137755,724.2972
1594137757,519.94584
1594137758,522.8148
1594137759,520.39152
1594137760,519.492
1594137762,520.34088
1594137763,524.68944
1594137764,519.1956
1594137766,525.46824
1594137767,526.71168
1594137768,521.2956
1594137770,523.80024
1594137771,524.92368
1594137772,524.02608
1594137774,520.09704
1594137775,522.98568
1594137776,518.8116
1594137778,521.20008
1594137779,519.97968
1594137780,520.41672
1594137782,520.48896
1594137783,525.49056
1594137784,523.92624
1594137785,525.498
1594137787,524.53848
1594137788,521.106
1594137789,520.8888
1594137791,524.454
1594137792,521.25936
1594137793,520.30032
1594137795,524.89032
1594137796,522.32832
1594137797,519.52128
1594137799,525.7332
1594137800,525.50928
1594137801,466.51872
1594137802,385.31208
1594137804,434.84688
1594137805,527.91528
1594137806,527.7252
1594137808,523.69488
1594137809,522.65448
1594137810,526.47936
1594137812,520.93224
1594137813,523.7628
1594137814,527.0688
1594137815,524.3004
1594137817,521.1264
1594137818,522.47904
1594137819,522.94152
1594137821,521.8668
1594137822,523.40808
1594137823,525.93792
1594137825,522.70896
1594137826,524.97168
1594137827,523.2024
1594137829,524.82912
1594137830,527.83992
1594137831,520.1004
1594137832,522.37872
1594137834,832.38072
1594137835,1066.3188
1594137836,1353.19152
1594137838,1332.91704
1594137839,1334.14848
1594137840,1338.38712
1594137842,1347.90216
1594137843,1341.18096
1594137844,1344.0876
1594137846,1331.26704
1594137847,1006.35696
1594137848,817.23072
1594137850,525.1116
1594137851,525.06384
1594137852,528.12168
1594137854,523.0272
1594137855,522.91488
1594137856,527.0124
1594137858,523.80456
1594137859,519.60888
1594137860,527.79
1594137861,525.04704
1594137863,386.00232
1594137864,388.48488
1594137865,520.01808
1594137867,530.53056
1594137868,526.95384
1594137869,523.60776
1594137871,521.04504
1594137872,527.34792
1594137873,520.72368
1594137874,525.55752
1594137876,523.31232
1594137877,525.1416
1594137878,525.40056
1594137880,529.80264
1594137881,524.95536
1594137882,526.14
1594137884,525.49944
1594137885,527.7288
1594137886,523.29288
1594137888,529.38984
1594137889,527.9112
1594137890,524.07048
1594137892,527.16816
1594137893,527.64168
1594137894,524.22264
1594137895,528.7152
1594137897,525.8004
1594137898,525.09696
1594137899,526.23912
1594137901,525.85296
1594137902,521.98272
1594137903,528.90096
1594137905,523.22376
1594137906,522.30288
1594137907,525.9468
1594137909,522.07008
1594137910,521.12424
1594137911,527.8944
