timestamp,aggregated_power
1594131673,1498.87872
1594131674,1532.89656
1594131676,1534.43808
1594131677,1532.81352
1594131678,1536.64512
1594131680,1539.29928
1594131681,1537.54464
1594131682,1538.6544
1594131684,1541.37504
1594131685,1550.61888
1594131686,1547.26944
1594131687,1551.31536
1594131689,1547.58696
1594131690,1545.9144
1594131691,1540.38552
1594131693,1536.40872
1594131694,1541.01864
1594131695,1530.70176
1594131697,1536.81432
1594131698,1541.84328
1594131699,1552.2252
1594131701,1550.86368
1594131702,1549.18152
1594131703,1547.11968
1594131705,1552.5516
1594131706,1551.6228
