timestamp,aggregated_power
1581096011,1405.88088
1581096013,1614.32472
1581096014,1596.14208
1581096015,1588.46448
1581096016,1603.0824
1581096017,1596.15768
1581096019,1591.34592
1581096020,1581.96456
1581096021,1592.99232
1581096022,1591.30656
1581096023,1592.96232
1581096025,1575.22032
1581096026,1593.4644
1581096027,1587.09408
1581096028,1587.64608
1581096029,1578.78288
1581096031,1589.89512
1581096032,1597.30752
1581096033,1590.12624
1581096034,1574.892
1581096035,1588.57488
1581096036,1593.684
1581096038,1587.41784
1581096039,1577.0676
1581096040,1587.07248
1581096041,1593.98976
1581096042,1582.87992
1581096044,1582.25904
1581096045,1587.25296
1581096046,1587.70488
1581096047,1574.32464
1581096049,1583.23272
1581096050,1585.74288
1581096051,1587.3684
1581096052,1565.15424
1581096053,1594.27584
1581096054,1591.6872
1581096056,1586.56872
1581096057,1565.87664
1581096058,1599.312
1581096059,1590.60768
1581096060,1585.6368
1581096062,1568.64288
1581096063,1588.38504
1581096064,1591.16424
1581096065,1579.3476
1581096066,1578.12912
1581096068,1591.75992
1581096069,1585.49208
1581096070,1572.2196
1581096071,1589.92584
1581096072,1584.5604
1581096074,1586.61936
