timestamp,aggregated_power
1594130499,2502.68208
1594130501,1746.2568
1594130502,1871.94864
1594130503,1963.5408
1594130505,2013.27984
1594130506,2037.12264
1594130507,2053.48248
1594130508,2057.01672
1594130510,2041.68408
1594130511,2041.13928
1594130512,2011.068
1594130514,1991.1948
1594130515,1992.68304
1594130516,1996.6752
1594130518,2008.78512
1594130519,2015.2788
1594130520,2023.98024
1594130522,2036.19288
1594130523,2041.48536
1594130524,2035.84752
1594130526,2010.08328
1594130527,1971.37944
1594130528,1939.02552
1594130530,1915.2672
1594130531,1915.46376
1594130532,1936.3212
1594130533,1958.78952
1594130535,1957.99392
1594130536,1977.03936
1594130537,1987.09344
1594130539,1996.4028
1594130540,2004.05712
1594130541,2003.262
1594130543,1995.36648
1594130544,1974.15
1594130545,1972.94376
1594130547,1964.99592
1594130548,2095.59816
1594130549,2310.4092
1594130551,2646.5976
1594130552,2667.00456
1594130553,2674.84032
1594130554,2689.57464
1594130556,2685.8628
1594130557,2687.58888
1594130559,2675.99496
1594130560,2682.16128
1594130561,2429.1036
1594130562,2186.15424
1594130564,2008.3788
1594130565,1977.91536
1594130566,1985.28216
1594130568,1984.03968
1594130569,1997.34456
1594130570,1994.7432
1594130572,1998.6624
1594130573,1998.82776
1594130574,1991.31024
1594130576,2000.40912
1594130577,2002.21728
1594130578,1999.2
1594130580,1995.43728
1594130581,1992.82296
1594130582,1991.78064
1594130584,1990.45008
1594130585,1996.20408
1594130586,2008.30008
1594130587,2011.69824
1594130589,2018.85624
1594130590,2014.5252
1594130591,2026.56504
1594130593,2010.59976
1594130594,2008.34232
1594130595,2012.70264
1594130597,2026.31208
1594130598,2020.91016
1594130599,2016.35136
1594130601,2012.54616
1594130602,2019.41976
1594130603,2034.05904
1594130604,2037.96624
1594130606,2035.1076
1594130607,2033.77344
1594130608,2033.64672
1594130610,2039.34312
1594130611,2035.9392
1594130612,2038.1928
1594130614,2036.4084
1594130615,2026.9104
1594130616,2020.70136
1594130618,2028.22224
1594130619,2023.5384
1594130620,2020.872
1594130621,2026.24776
1594130623,2030.83392
1594130624,2030.7012
1594130625,2032.57776
1594130627,2047.06704
1594130628,2048.7072
1594130629,2031.02064
1594130631,2027.898
1594130632,2037.34728
1594130633,2044.76472
1594130635,2049.22704
1594130636,2048.976
1594130637,2047.60224
1594130638,2034.17184
1594130640,2121.39192
1594130641,2398.04952
1594130642,2728.27392
1594130644,2718.4812
1594130645,2727.96792
1594130646,2743.3308
1594130648,2746.24896
1594130649,2729.3004
1594130650,2733.75864
1594130652,2735.92032
1594130653,2474.2452
1594130654,2293.54224
1594130656,2071.21224
1594130657,2079.47616
1594130658,2064.97608
1594130660,2060.90472
1594130661,2055.60144
1594130662,2053.06344
1594130663,2054.89608
1594130665,2057.76672
1594130666,2067.45096
1594130667,2070.3216
1594130669,2062.83
1594130670,2055.4968
1594130671,2058.40608
1594130673,2052.19848
1594130674,2050.41768
1594130675,2057.2584
1594130677,2054.73216
1594130678,2054.38848
1594130679,2054.7612
1594130681,2064.8628
1594130682,2065.87416
1594130683,2065.28712
1594130684,2062.7712
1594130686,2076.49752
1594130687,2072.19888
1594130688,2072.1216
1594130690,2074.27896
1594130691,2081.15208
1594130692,2072.42304
1594130694,2076.94296
1594130695,2075.5992
1594130696,2086.14864
1594130698,2072.18496
1594130699,2076.88464
1594130700,2077.12752
1594130701,2080.08576
1594130703,2074.5012
1594130704,2077.16664
1594130705,2081.81376
1594130707,2082.26424
1594130708,2073.92784
1594130709,2068.68456
1594130711,2070.16656
1594130712,2070.98592
1594130713,2060.8248
1594130715,2061.5208
1594130716,2068.24104
1594130717,2063.718
1594130719,2063.36856
1594130720,2063.05224
1594130721,2067.76632
1594130722,2063.1804
1594130724,2059.83528
1594130725,2068.49736
1594130726,2069.02848
1594130728,2069.13192
1594130729,2071.20576
1594130730,2074.21176
1594130732,2148.34992
1594130733,2389.52328
1594130734,2728.93344
1594130736,2749.6176
1594130737,2757.5328
1594130738,2762.41128
1594130739,2764.49664
1594130741,2762.45088
1594130742,2754.79752
1594130743,2749.41912
1594130745,2571.61512
1594130746,2312.81304
1594130747,2120.868
1594130749,2079.7416
1594130750,2086.25064
1594130751,2093.94024
1594130753,2082.99552
1594130754,2087.56776
1594130755,2091.98448
1594130757,2097.09336
1594130758,2088.59328
1594130759,2096.12736
1594130760,2101.9296
1594130762,2092.48992
1594130763,2078.72448
1594130764,2082.62208
1594130766,2097.492
1594130767,2093.4276
1594130768,2097.23616
1594130770,2097.51384
1594130771,2106.18984
1594130772,2096.004
1594130774,2092.08096
1594130775,2088.67536
1594130776,2082.38664
1594130777,2084.0472
1594130779,2081.166
1594130780,2084.49432
1594130781,2087.02464
1594130783,2086.0632
1594130784,2092.35864
1594130785,2106.11784
1594130787,2105.65728
1594130788,2102.32704
1594130789,2098.21344
1594130791,2104.26864
1594130792,2106.00792
1594130793,2096.69376
1594130795,2094.79728
1594130796,2104.50744
1594130797,2100.3648
1594130799,2090.57616
1594130800,2085.27792
1594130801,2083.58952
1594130802,2092.02816
1594130804,2096.62296
1594130805,2097.9312
1594130806,2101.89288
1594130808,2103.59976
1594130809,2105.20392
1594130810,2098.6872
1594130812,2096.14488
1594130813,2105.13864
1594130814,2091.61992
1594130816,2096.23224
1594130817,2090.77776
1594130818,2089.9908
1594130819,2085.71256
1594130821,2080.71576
1594130822,2090.484
1594130823,2232.53568
1594130825,2435.2452
1594130826,2765.4216
1594130827,2777.6652
1594130829,2781.45048
1594130830,2784.1488
1594130831,2785.11696
1594130833,2783.16288
1594130834,2789.16336
1594130835,2786.00112
1594130836,2572.75512
1594130838,2324.80848
1594130839,2160.59376
1594130840,2113.95888
1594130842,2110.05312
