timestamp,aggregated_power
1594131847,1418.0592
1594131849,1656.24168
1594131850,1390.86048
1594131851,1230.4932
1594131853,1185.63912
1594131854,1182.12264
1594131855,1181.29272
1594131857,1172.31336
1594131858,1179.7608
1594131859,1178.8392
1594131860,1178.34456
1594131862,1176.1728
1594131863,1180.95696
1594131864,1178.4468
1594131866,1175.66832
1594131867,1179.3612
1594131868,1183.308
1594131870,1176.54576
1594131871,1176.52488
1594131872,1179.24384
1594131874,1182.9192
1594131875,1182.84624
1594131876,1180.70232
1594131878,1184.87304
1594131879,1180.416
1594131880,1179.80808
1594131882,1175.35056
1594131883,1181.5044
1594131884,1178.31624
1594131885,1174.91136
1594131887,1176.32256
1594131888,1181.30688
1594131889,1177.3476
1594131891,1175.92464
1594131892,1180.03056
1594131893,1181.1816
1594131895,1183.29
1594131896,1182.27336
1594131897,1184.29608
1594131899,1184.62032
1594131900,1182.45792
1594131901,1187.82
1594131902,1186.40712
1594131904,1182.6252
1594131905,1182.2424
1594131906,1182.06648
1594131908,1183.95216
1594131909,1178.45472
1594131910,1180.06488
1594131912,1177.87344
1594131913,1183.23672
1594131914,1172.19168
1594131916,1172.7372
1594131917,1175.90448
1594131918,1181.26512
1594131920,1178.05656
1594131921,1177.95792
1594131922,1184.7516
1594131924,1176.0768
1594131925,1176.23376
1594131926,1173.67464
1594131927,1254.48288
1594131929,1442.08296
1594131930,1786.65576
1594131931,1858.75056
1594131933,1874.21904
1594131934,1869.55632
1594131935,1873.5432
1594131937,1872.83208
1594131938,1866.35136
1594131939,1865.72784
1594131940,1754.59488
1594131942,1448.064
1594131943,1267.55904
1594131944,1177.24272
1594131946,1182.10872
1594131947,1178.69352
1594131948,1177.43376
1594131950,1185.39048
