timestamp,aggregated_power
1594131951,1179.70512
1594131952,548.92944
1594131954,513.34728
1594131955,509.45664
1594131956,511.43856
1594131958,505.43304
1594131959,510.1068
1594131960,512.87832
1594131962,505.32504
1594131963,510.72312
1594131964,513.06744
1594131966,510.67152
1594131967,508.65912
1594131968,512.70312
1594131969,514.0068
1594131971,512.33568
1594131972,510.4296
1594131973,510.71352
1594131975,508.20744
1594131976,507.37992
1594131977,506.79936
1594131979,513.44592
1594131980,511.42944
1594131981,506.36112
1594131983,512.91528
1594131984,509.2524
1594131985,506.526
1594131987,509.1816
1594131988,515.65224
1594131989,505.80192
1594131991,508.72944
1594131992,515.06376
1594131993,508.85976
1594131994,509.50272
1594131996,511.84104
1594131997,510.47928
1594131998,506.67336
1594132000,506.41848
1594132001,509.55864
