timestamp,aggregated_power
1594131739,1926.11544
1594131740,2103.246
1594131741,2108.16984
1594131743,2112.372
1594131744,2274.26736
1594131745,2579.5932
1594131746,2778.25104
1594131748,2734.95648
1594131749,2748.56904
1594131750,2752.67136
1594131752,2770.95288
1594131753,2771.27448
1594131754,2769.86184
1594131756,2733.07536
1594131757,2415.894
1594131758,2245.926
1594131760,2092.13184
1594131761,2097.5136
1594131762,2104.75176
1594131763,2110.15248
1594131765,2115.27864
1594131766,2111.95848
1594131767,2089.314
1594131769,2092.84104
1594131770,2095.06512
1594131771,2111.06712
1594131773,2110.31328
1594131774,2112.5772
1594131775,2115.20112
1594131777,2107.0584
1594131778,2094.49392
1594131779,2094.09792
1594131781,2099.86488
1594131782,2100.35832
1594131783,2107.92696
