timestamp,aggregated_power
1581095570,530.84064
1581095571,567.8208
1581095573,571.30704
1581095574,583.494
1581095575,571.04184
1581095576,575.53128
1581095577,568.47816
1581095578,582.846
1581095580,570.94536
1581095581,563.53056
1581095582,567.42288
1581095583,576.43368
1581095585,564.77808
1581095586,571.6464
1581095587,571.84656
1581095588,564.67392
1581095589,574.23144
1581095590,572.44368
1581095592,562.64088
1581095593,567.90816
1581095594,577.06968
1581095595,566.07792
1581095597,572.10288
1581095598,568.50072
1581095599,574.28664
1581095600,572.76744
1581095601,572.09376
1581095602,559.28184
1581095604,580.20768
1581095605,572.3196
1581095606,562.81536
1581095607,569.68584
1581095609,581.72472
1581095610,564.966
1581095611,568.64664
1581095612,570.75312
1581095613,573.27408
1581095614,568.56048
1581095616,569.86128
1581095617,562.80312
1581095618,572.37888
1581095619,574.82976
1581095620,566.5812
1581095622,571.28808
1581095623,565.67544
1581095624,580.20912
1581095625,573.77688
1581095626,563.20008
1581095628,562.63056
1581095629,616.944
1581095630,597.3684
1581095631,644.2728
1581095632,686.86128
1581095633,607.36584
1581095635,590.86872
1581095636,569.87832
1581095637,560.14008
1581095638,593.68296
1581095639,571.07568
1581095641,556.69632
1581095642,581.99184
1581095643,617.95728
1581095644,605.9412
1581095645,619.39152
1581095647,657.58416
1581095648,592.8912
1581095649,576.83376
1581095650,575.82
1581095651,565.1892
1581095653,574.12296
1581095654,580.97496
1581095655,564.29232
1581095656,580.28952
1581095657,584.65968
1581095659,606.54504
1581095660,610.24224
1581095661,580.10688
1581095662,570.49176
1581095663,580.09824
1581095665,572.13
1581095666,562.2456
1581095667,568.10352
1581095668,579.39024
1581095669,565.40208
1581095671,567.65688
1581095672,572.10648
1581095673,571.32912
1581095674,571.09512
1581095675,574.72104
1581095677,571.59696
1581095678,564.57144
1581095679,579.36624
1581095680,570.07656
1581095681,567.84792
1581095683,566.81424
1581095684,576.9972
1581095685,573.4884
1581095686,571.87296
1581095687,563.03568
1581095689,573.97416
1581095690,572.34912
1581095691,569.6148
1581095692,561.39696
1581095693,580.18248
1581095694,570.93864
1581095696,561.04128
1581095697,578.78376
1581095698,577.81032
1581095699,564.83352
1581095701,571.89192
1581095702,570.9336
1581095703,659.48496
