timestamp,aggregated_power
1594132338,729.90936
1594132339,837.57168
1594132341,842.484
1594132342,848.39496
1594132343,842.00736
1594132345,835.56336
1594132346,840.16416
1594132347,841.63944
1594132349,836.4036
1594132350,839.86008
1594132351,833.55288
1594132352,837.01344
1594132354,832.17192
1594132355,843.3708
1594132356,835.31496
1594132358,830.63496
1594132359,837.00576
1594132360,838.88568
1594132362,828.76152
1594132363,833.76816
1594132364,835.566
1594132366,835.3476
1594132367,827.38584
1594132368,831.7248
1594132370,837.6468
1594132371,833.13336
1594132372,826.82544
1594132373,823.71312
1594132375,834.29592
1594132376,832.6416
1594132377,827.59128
1594132379,833.45664
