timestamp,aggregated_power
1581096437,569.20344
1581096438,574.95984
1581096440,560.93448
1581096441,557.04192
1581096442,553.05528
1581096443,579.62712
1581096444,567.35232
1581096446,563.0988
1581096447,549.00456
1581096448,573.58464
1581096449,568.554
1581096450,563.40672
1581096451,550.51128
1581096453,561.77328
1581096454,551.51088
1581096455,555.27672
1581096456,557.50512
1581096458,559.24128
1581096459,548.86752
1581096460,556.3836
1581096461,553.80336
1581096462,557.92992
1581096463,552.70848
1581096465,553.65024
1581096466,554.82336
1581096467,554.38416
1581096468,560.41344
1581096470,548.3976
1581096471,555.57336
1581096472,548.65752
1581096473,571.69896
1581096474,551.05392
1581096475,551.56872
1581096477,546.1692
1581096478,566.4048
1581096479,558.2472
1581096480,547.37808
1581096481,539.09232
1581096483,559.84512
1581096484,555.10824
1581096485,552.85728
1581096486,541.2612
1581096487,552.95112
1581096489,559.85496
1581096490,563.75208
1581096491,551.59728
1581096492,543.25224
1581096493,562.71192
1581096495,554.9604
1581096496,551.11512
1581096497,541.29312
1581096498,563.49624
1581096499,560.94624
1581096501,555.93192
1581096502,540.90384
1581096503,559.45656
1581096504,555.4212
1581096505,556.63248
1581096507,550.40208
1581096508,557.1828
1581096509,554.1204
1581096510,561.91656
1581096511,553.34664
1581096512,563.4348
1581096514,553.2624
1581096515,561.77904
1581096516,556.36056
1581096517,558.81984
1581096518,556.2648
1581096520,562.60128
