timestamp,aggregated_power
1594131227,1322.04528
1594131228,3325.45152
1594131230,3323.38392
1594131231,3307.06032
1594131232,3302.3916
1594131234,3297.91632
1594131235,3297.11976
1594131236,3302.88384
1594131238,3302.85504
1594131239,3308.43696
1594131240,3303.7716
1594131241,3303.85392
1594131243,3301.82088
1594131244,3290.6664
1594131245,3280.99872
1594131247,3273.93744
1594131248,3270.51384
1594131249,3273.99936
1594131251,3289.65912
1594131252,3293.23872
1594131253,3288.55104
1594131255,3275.89512
1594131256,3271.93272
1594131257,3260.72232
1594131258,3263.2368
1594131260,3273.57312
1594131261,3284.90568
1594131262,3267.74016
1594131264,3260.5428
1594131265,3259.5972
1594131266,3251.94312
1594131268,3253.5984
1594131269,3251.45136
1594131270,3262.9776
1594131272,3274.8708
1594131273,3279.67104
1594131274,3268.692
1594131276,3258.77424
1594131277,3256.032
1594131278,3267.20496
1594131279,3282.00312
1594131281,3269.44296
1594131282,3255.50088
1594131283,3254.946
1594131285,3491.838
1594131286,3740.09304
1594131287,3970.43208
1594131289,3961.4136
1594131290,3959.41032
1594131291,3946.23648
1594131293,3953.166
1594131294,3964.49904
1594131295,3958.57608
1594131297,3903.4692
1594131298,3574.098
1594131299,3408.66984
1594131301,3265.99488
1594131302,3262.18728
1594131303,3257.682
1594131304,3266.66328
1594131306,3275.0748
1594131307,3266.4336
1594131308,3251.08824
1594131310,3254.63952
1594131311,3272.70576
1594131312,3280.94496
1594131314,3264.41232
1594131315,3254.01912
1594131316,3252.2232
1594131318,3257.60256
1594131319,3260.60208
