timestamp,aggregated_power
1594130843,2113.80744
1594130844,989.68104
1594130846,536.6952
1594130847,534.21864
1594130848,534.19104
1594130850,537.67464
1594130851,533.65656
1594130852,532.79352
1594130854,537.60624
1594130855,536.1048
1594130856,530.75304
1594130858,532.19256
1594130859,534.22896
1594130860,533.57424
1594130861,530.12184
1594130863,534.19584
1594130864,535.83984
1594130865,535.14624
1594130867,530.22048
1594130868,531.70416
1594130869,534.37464
1594130871,530.2836
1594130872,526.97232
1594130873,531.96312
1594130874,534.56568
1594130876,529.17528
1594130877,531.36864
1594130878,531.51312
1594130880,535.53168
1594130881,528.82968
1594130882,528.37632
1594130884,532.0524
1594130885,533.33208
1594130886,533.1708
1594130888,531.53712
1594130889,534.53616
1594130890,534.02328
1594130891,534.45672
1594130893,531.41328
1594130894,535.39488
1594130895,530.47152
1594130897,533.04144
1594130898,532.6296
1594130899,536.56032
1594130901,534.69552
1594130902,531.74784
1594130903,535.86816
1594130905,537.834
1594130906,533.10576
