timestamp,aggregated_power
1594130449,538.3848
1594130451,537.3456
1594130452,536.76672
1594130453,537.02832
1594130455,533.69688
1594130456,717.36672
1594130457,976.21752
1594130459,1233.68736
1594130460,1213.5228
1594130461,1223.38896
1594130463,1226.73144
1594130464,1218.03432
1594130465,1218.16776
1594130467,1219.08672
1594130468,1200.90192
1594130469,887.21592
1594130470,698.85696
1594130472,540.37584
1594130473,539.39328
1594130474,537.29928
1594130476,531.42456
1594130477,540.12696
1594130478,534.40704
1594130480,536.66496
1594130481,536.69688
1594130482,536.71008
1594130484,541.88544
1594130485,536.22768
1594130486,534.93408
1594130488,538.28256
1594130489,539.01384
1594130491,534.39624
1594130491,537.38352
1594130493,543.4188
1594130494,538.18512
1594130495,539.04168
1594130497,541.22136
1594130498,541.26072
