timestamp,aggregated_power
1581095870,2057.65944
1581095871,1351.38048
1581095873,562.22688
1581095874,564.59904
1581095875,550.82928
1581095876,558.26856
1581095877,558.70104
1581095879,562.9836
1581095880,549.8232
1581095881,558.65064
1581095882,555.72312
1581095883,565.02672
1581095885,555.20592
1581095886,559.4208
1581095887,557.02392
1581095888,561.83448
1581095889,557.91552
1581095891,557.74128
1581095892,554.98272
1581095893,559.84992
1581095894,562.63272
1581095895,560.7588
1581095897,553.23432
1581095898,563.12328
1581095899,562.93032
1581095900,552.21408
1581095901,552.28464
1581095903,559.62072
1581095904,568.2684
1581095905,550.686
1581095906,557.94408
1581095907,648.76152
