timestamp,aggregated_power
1594131550,1857.4632
1594131551,1071.4224
1594131552,486.8736
1594131554,489.43176
1594131555,486.74064
1594131556,483.17064
1594131558,489.52872
1594131559,491.04816
1594131560,701.75256
1594131562,996.69984
1594131563,1195.64712
1594131564,1173.696
1594131565,1180.06104
1594131567,1183.26984
1594131568,1174.17768
1594131569,1170.14064
1594131571,1178.0148
1594131572,1124.83008
1594131573,797.45496
1594131575,616.10328
1594131576,487.17432
1594131577,493.18608
1594131579,508.7232
1594131580,509.31528
1594131581,510.38784
1594131583,512.17896
1594131584,506.71488
1594131585,510.36768
1594131586,516.22656
1594131588,510.2952
1594131589,511.39488
1594131590,510.05424
1594131592,516.3912
1594131593,509.41176
1594131594,509.412
1594131596,510.23856
1594131597,514.27704
1594131598,508.63368
1594131600,505.23984
1594131601,512.61552
1594131602,511.56768
1594131604,509.95488
1594131605,507.26904
1594131606,511.91568
1594131608,506.95848
1594131609,508.194
