timestamp,aggregated_power
1594132167,1995.6192
1594132169,2009.46888
1594132170,1993.26336
1594132171,1989.72312
1594132173,1994.98992
1594132174,1991.22216
1594132175,1992.6912
1594132177,2009.06328
1594132178,2010.53064
1594132179,2006.64096
1594132181,1992.78072
1594132182,1994.80152
1594132183,1992.48
1594132184,1995.2004
1594132186,2007.16296
1594132187,2005.7484
1594132188,1995.43176
1594132190,1982.0364
1594132191,1992.42576
1594132192,1987.88496
1594132194,1987.092
1594132195,1988.358
1594132196,1996.59336
1594132198,2001.34656
1594132199,1995.75
1594132200,2001.86976
1594132202,2011.38312
1594132203,2010.81744
1594132204,2131.06008
1594132206,2407.94304
1594132207,2708.9688
1594132208,2690.79552
1594132209,2705.78376
1594132211,2715.22968
1594132212,2711.6028
1594132213,2698.37016
1594132215,2706.41256
1594132216,2696.5632
1594132217,2402.00424
1594132219,2227.62528
1594132220,2031.77784
1594132221,2039.87496
1594132223,2035.11744
1594132224,2033.33112
1594132225,2031.59112
1594132226,2031.12912
1594132228,2023.416
1594132229,2029.4124
1594132230,2043.93912
1594132232,2039.994
1594132233,2032.8744
1594132234,2031.33384
1594132236,2033.7024
1594132237,2038.0092
1594132238,2046.16848
1594132240,2049.82056
1594132241,2050.54128
1594132242,2043.33624
1594132244,2041.10232
1594132245,2047.69896
1594132246,2055.30816
1594132247,2047.6668
1594132249,2050.17624
1594132250,2043.99048
1594132251,1199.93424
1594132253,561.50616
1594132254,561.90744
1594132255,556.76928
1594132257,553.61016
1594132258,562.9428
1594132259,557.5296
1594132261,557.72496
1594132262,558.1344
1594132263,563.38536
1594132265,556.71024
1594132266,557.82264
1594132267,561.55896
1594132268,555.66312
1594132270,558.13704
1594132271,559.51824
1594132273,563.7588
1594132274,553.69752
1594132275,556.49664
1594132276,561.10656
1594132278,560.55936
1594132279,558.54312
1594132280,558.02664
1594132282,561.83544
1594132283,555.1908
1594132284,556.44408
1594132286,558.7932
1594132287,559.95576
1594132288,557.15256
1594132290,558.20184
1594132291,560.06184
1594132292,558.52992
1594132293,555.05232
1594132295,560.11704
1594132296,653.20752
1594132297,908.23608
1594132299,1247.28888
1594132300,1244.64888
1594132301,1552.08216
1594132303,1277.96952
1594132304,1252.05912
1594132305,1248.01512
1594132307,1242.63432
1594132308,1249.70352
1594132309,1005.0864
1594132311,775.72416
1594132312,560.37528
1594132313,557.07768
1594132315,563.0268
1594132316,558.7596
1594132317,559.3896
1594132318,560.67432
1594132320,561.47832
1594132321,558.53232
1594132322,560.66544
1594132324,560.10192
1594132325,560.38992
1594132326,559.45392
1594132328,561.42096
1594132329,561.38424
1594132330,558.21384
1594132331,558.966
1594132333,562.1916
1594132334,556.3272
1594132335,557.2212
1594132337,560.35992
