timestamp,aggregated_power
1581096114,1100.3664
1581096115,1486.38288
1581096117,1483.38264
1581096118,1475.45136
1581096119,1471.12032
1581096120,1484.0076
1581096122,1484.45976
1581096123,1467.76344
1581096124,1470.58992
1581096125,1480.3476
1581096126,1482.1632
1581096127,1471.48824
1581096129,1472.53176
1581096130,1480.4328
1581096131,1484.2452
1581096132,1467.9864
1581096133,1475.09904
1581096135,1478.8476
1581096136,1481.3796
1581096137,1464.2952
1581096138,1477.374
1581096139,1476.48552
1581096141,1477.7604
1581096142,1470.06768
1581096143,1471.43376
1581096144,1473.3252
1581096145,1480.84296
1581096147,1471.56312
1581096148,1464.91632
1581096149,1474.8504
1581096150,1475.29344
1581096151,1461.76056
1581096152,1462.56696
1581096154,1477.40736
1581096155,1472.814
1581096156,1460.4276
1581096157,1449.02496
1581096158,1478.19744
1581096160,1472.07024
1581096161,1463.33832
1581096162,1442.60304
1581096163,1476.34584
1581096165,1470.0108
1581096166,1469.01312
1581096167,1443.97416
1581096168,1461.23496
1581096169,1469.52648
1581096170,1471.71216
1581096172,1455.35064
1581096173,1281.5664
